index, initial_mass, final_mass, Xinit, Yinit, Zinit, amlt, fov_shell, fov0_shell, fov_core, fov0_core 
426, 1.00000, 0.76000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
427, 1.00000, 0.76000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
428, 1.00000, 0.76000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
429, 1.00000, 0.76000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
430, 1.00000, 0.76000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
431, 1.00000, 0.76000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
432, 1.00000, 0.78000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
433, 1.00000, 0.78000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
434, 1.00000, 0.78000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
435, 1.00000, 0.78000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
436, 1.00000, 0.78000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
437, 1.00000, 0.78000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
438, 1.00000, 0.78000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
439, 1.00000, 0.78000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
440, 1.00000, 0.78000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
441, 0.80000, 0.58000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
442, 0.80000, 0.58000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
443, 0.80000, 0.58000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
444, 0.80000, 0.58000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
445, 0.80000, 0.58000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
446, 0.80000, 0.58000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
447, 0.80000, 0.58000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
448, 0.80000, 0.58000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
449, 0.80000, 0.58000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
450, 0.80000, 0.60000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
451, 0.80000, 0.60000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
452, 0.80000, 0.60000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
453, 0.80000, 0.60000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
454, 0.80000, 0.60000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
455, 0.80000, 0.60000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
456, 0.80000, 0.60000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
457, 0.80000, 0.60000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
458, 0.80000, 0.60000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
459, 0.80000, 0.62000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
460, 0.80000, 0.62000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
461, 0.80000, 0.62000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
462, 0.80000, 0.62000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
463, 0.80000, 0.62000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
464, 0.80000, 0.62000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
465, 0.80000, 0.62000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
466, 0.80000, 0.62000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
467, 0.80000, 0.62000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
468, 0.80000, 0.64000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
469, 0.80000, 0.64000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
470, 0.80000, 0.64000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
471, 0.80000, 0.64000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
472, 0.80000, 0.64000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
473, 0.80000, 0.64000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
474, 0.80000, 0.64000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
475, 0.80000, 0.64000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
476, 0.80000, 0.64000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
477, 0.80000, 0.66000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
478, 0.80000, 0.66000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
479, 0.80000, 0.66000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
480, 0.80000, 0.66000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
481, 0.80000, 0.66000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
482, 0.80000, 0.66000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
483, 0.80000, 0.66000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
484, 0.80000, 0.66000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
485, 0.80000, 0.66000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
486, 0.80000, 0.68000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
487, 0.80000, 0.68000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
488, 0.80000, 0.68000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
489, 0.80000, 0.68000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
490, 0.80000, 0.68000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
491, 0.80000, 0.68000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
492, 0.80000, 0.68000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
493, 0.80000, 0.68000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
494, 0.80000, 0.68000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
495, 0.80000, 0.70000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
496, 0.80000, 0.70000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
497, 0.80000, 0.70000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
498, 0.80000, 0.70000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
499, 0.80000, 0.70000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
500, 0.80000, 0.70000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
501, 0.80000, 0.70000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
502, 0.80000, 0.70000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
503, 0.80000, 0.70000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
504, 0.80000, 0.72000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
505, 0.80000, 0.72000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
506, 0.80000, 0.72000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
507, 0.80000, 0.72000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
508, 0.80000, 0.72000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
509, 0.80000, 0.72000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
510, 0.80000, 0.72000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
511, 0.80000, 0.72000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
512, 0.80000, 0.72000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
513, 0.80000, 0.74000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
514, 0.80000, 0.74000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
515, 0.80000, 0.74000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
516, 0.80000, 0.74000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
517, 0.80000, 0.74000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
518, 0.80000, 0.74000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
519, 0.80000, 0.74000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
520, 0.80000, 0.74000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
521, 0.80000, 0.74000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
522, 0.80000, 0.76000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
523, 0.80000, 0.76000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
524, 0.80000, 0.76000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
525, 0.80000, 0.76000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
526, 0.80000, 0.76000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
527, 0.80000, 0.76000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
528, 0.80000, 0.76000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
529, 0.80000, 0.76000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
530, 0.80000, 0.76000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
531, 0.80000, 0.78000, 0.71554074, 0.26924069, 0.01521857, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
532, 0.80000, 0.78000, 0.71144196, 0.27158034, 0.01697770, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
533, 0.80000, 0.78000, 0.70689859, 0.27417376, 0.01892764, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
534, 0.80000, 0.78000, 0.70186945, 0.27704448, 0.02108607, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
535, 0.80000, 0.78000, 0.69631116, 0.28021723, 0.02347160, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
536, 0.80000, 0.78000, 0.69017855, 0.28371782, 0.02610363, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
537, 0.80000, 0.78000, 0.68342498, 0.28757287, 0.02900215, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
538, 0.80000, 0.78000, 0.67600299, 0.29180945, 0.03218756, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
539, 0.80000, 0.78000, 0.66786498, 0.29645475, 0.03568027, 2.000000, 0.000000, 0.000000, 0.000000, 0.000000
